57810	58200	america
58250	59400	and
59410	60070	undocumented
60080	60460	immigrants
60470	60630	who
60640	61160	desperately
61170	61460	want
61470	61560	to
61570	62040	embrace
62050	62250	those
62260	63320	responsibilities
63560	63770	see
63780	64010	little
64020	64460	option
64470	64580	but
64590	64700	to
64710	65000	remain
65010	65090	in
65100	65160	the
65170	65720	shadows
66350	66520	or
66530	66850	risk
66860	66990	their
67000	67440	families
67450	67670	being
67680	67930	torn
67940	68250	apart
68400	70200	been
70210	70370	this
70380	70630	way
70640	70790	for
70800	71320	decades
72210	72330	and
72340	72430	for
72440	73080	decades
73200	73400	we
73410	73620	haven't
73630	73770	done
73780	73970	much
73980	74250	about
74260	74480	it
76280	76370	i
76380	76580	took
76590	77210	office
77260	77410	i
77420	78120	committed
78160	78260	to
78270	78730	fixing
78740	78900	this
78910	79250	broken
79260	79730	immigration
79740	80050	system
80880	80990	and
81000	81050	i
81060	81490	began
81500	81630	by
81640	81880	doing
81890	82020	what
82030	82080	i
82090	82380	could
82390	82500	to
82510	82890	secure
82900	83010	our
83020	83500	borders
84640	84930	today
84940	85090	we
85100	85290	have
85300	85560	more
85600	86090	agents
86100	86270	and
86280	86920	technology
86930	87410	deployed
87420	87540	to
87550	87910	secure
87920	88000	our
88010	88380	southern
88390	88770	border
88990	89150	than
89160	89310	at
89320	89540	any
89550	89940	time
89950	90080	in
90090	90180	our
90190	90570	history
91620	91720	and
91730	91860	over
91870	91940	the
91950	92250	past
92260	92470	six
92480	92910	years
93010	93400	illegal
93410	93710	border
93720	94240	crossings
94250	94450	have
94460	94620	been
94630	94990	cut
95000	95150	by
95160	95400	more
95410	95570	than
95580	96040	half
97400	97600	although
97610	97830	this
97840	98180	summer
98190	98340	there
98350	98500	was
98510	98540	a
98550	98790	brief
98800	99210	spike
99220	99350	in
99360	99910	unaccompanied
99920	100300	children
100310	100540	being
100550	101150	apprehended
101160	101330	at
101340	101460	our
101470	101810	border
102360	102430	the
102440	102680	number
102690	102750	of
102760	103020	such
103030	103360	children
103370	103490	is
103500	103670	now
103680	103990	actually
104000	104380	lower
104390	104540	than
104550	104710	it's
104720	105080	been
105090	105260	in
105270	105580	nearly
105590	105800	two
105810	106210	years
107440	108270	overall
108410	108540	the
108550	108820	number
108830	108920	of
108930	109300	people
109310	109570	trying
109580	109650	to
109660	110030	cross
110040	110140	our
110150	110460	border
110470	111200	illegally
111310	111500	is
111510	111690	at
111700	111910	its
111920	112290	lowest
112300	112700	level
112740	113080	since
113120	113450	the
113530	113830	1970s
115260	115450	those
115460	115500	are
115510	115590	the
115600	116090	facts
117720	118190	meanwhile
118200	118240	i
118250	118520	worked
118530	118630	with
118640	119040	congress
119050	119170	on
119180	119250	a
119260	119890	comprehensive
119900	120260	fix
120690	120790	and
120800	121060	last
121070	121180	year
121780	121850	68
121860	122520	democrats
122530	123170	republicans
123180	123430	and
123440	124110	independents
124500	124730	came
124740	125110	together
125120	125180	to
125190	125590	pass
125600	125720	a
125730	126470	bipartisan
126480	126710	bill
126720	126930	in
126940	127020	the
127030	127400	senate
128500	128590	it
128600	128870	wasn't
128880	129380	perfect
130250	130340	was
130350	130390	a
130400	131040	compromise
131650	131770	but
131780	131830	it
131840	132450	reflected
132460	132810	common
132820	133280	sense
134310	134380	it
134390	134490	would
134500	134640	have
134650	135060	doubled
135190	135290	the
135300	135530	number
135540	135590	of
135600	135880	border
135890	136320	patrol
136330	136750	agents
136920	137130	while
137140	137500	giving
137510	138240	undocumented
138250	138660	immigrants
139130	139530	pathway
139540	139650	to
139660	140420	citizenship
140520	140980	if
140990	141100	they
141110	141320	paid
141330	141370	a
141380	141790	fine
141980	142610	started
142620	142880	paying
142890	142990	their
143000	143640	taxes
143870	144040	and
144050	144340	went
144350	144430	to
144440	144520	the
144530	144790	back
145380	146520	and
146530	146960	independent
146970	147360	experts
147370	147690	said
147700	147910	that
147920	148020	it
148030	148190	would
148200	148460	help
148470	148720	grow
148730	148860	our
148870	149500	economy
149960	150070	and
150080	150320	shrink
150330	150420	our
150430	151020	deficits
152590	152730	had
152740	152790	the
152800	153080	house
153090	153170	of
153180	153810	representatives
153820	154460	allowed
154680	154920	that
154930	155200	kind
155210	155310	of
155320	155640	bill
156260	156350	a
156360	156890	simple
156900	157390	yes-or-no
157400	157800	vote
158330	158440	it
158450	158590	would
158600	159000	passed
159010	159100	with
159110	159420	support
159430	159580	from
159590	159760	both
159770	160230	parties
161100	161220	and
161230	161530	today
161540	161770	would
161780	161930	be
161940	162070	the
162080	162450	law
162450	163810	but
163820	164110	for
164120	164270	a
164280	164570	year
164580	164660	and
164670	164700	a
164710	165080	half
166010	166190	now
166340	166650	leaders
166660	166740	in
166750	166820	the
166830	167320	house
167430	167840	have
167850	168260	refused
168270	168390	to
168400	168700	allow
168710	168880	that
168890	169210	simple
169220	169430	vote
171400	171760	now
172110	172500	continue
172510	172580	to
172590	172920	believe
172930	173040	that
173050	173120	the
173130	173480	best
173490	173600	way
173610	173670	to
173680	173950	solve
173960	174080	this
174090	174650	problem
175170	175280	is
175290	175430	by
175440	175880	working
175890	176310	together
176320	176390	to
176400	177010	pass
177020	177200	that
177210	177420	kind
177430	177510	of
177520	177790	common
177800	178080	sense
178090	178330	law
178470	179630	but
179640	179860	until
179870	180000	that
180010	180540	happens
181380	182020	actions
182090	182300	i
182310	182480	have
182490	182560	the
182570	182900	legal
182910	183270	authority
183280	183390	to
183400	183680	take
183690	183900	as
183980	184320	president
185110	185190	the
185200	185420	same
185430	185710	kinds
185720	185800	of
185810	186140	actions
186150	186440	taken
186450	186570	by
186580	187200	democratic
187210	187340	and
187350	187840	republican
187850	188320	presidents
188330	188680	before
188690	188800	me
189750	189830	will
189840	190180	help
190190	190440	make
190450	190560	our
190570	191010	immigration
191020	191350	system
191360	191560	more
191570	191990	fair
192550	192730	and
192740	192910	more
192920	193310	just
194590	194890	tonight
194890	195120	i
195330	195470	am
195470	196180	announcing
196250	196410	those
196420	196870	actions
197050	199180	first
199550	199710	we'll
199720	200100	build
200110	200280	on
200290	200400	our
200410	200960	progress
200970	201140	at
201150	201220	the
201230	201620	border
201630	201780	with
201790	202240	additional
202250	202810	resources
202810	203050	for
203060	203230	our
203240	203450	law
203460	203970	enforcement
204020	204640	personnel
204640	205420	so
205420	205560	that
205560	205680	they
205730	205880	can
205890	206240	stem
206250	206320	the
206330	206550	flow
206560	206700	of
206750	207130	illegal
207140	207680	crossings
207690	207970	and
207980	208360	speed
208370	208450	the
208460	208860	return
208870	208990	of
209000	209270	those
209280	209450	who
209460	209600	do
209610	209920	cross
209930	210180	over
210220	212130	second
212880	213000	i'll
213010	213190	make
213200	213280	it
213290	213680	easier
213820	214040	and
214050	214600	faster
214600	215160	for
215170	215780	high-skilled
215790	216410	immigrants
216730	217310	graduates
217320	217440	and
217450	218130	entrepreneurs
218140	218250	to
218260	218740	stay
218750	218890	and
218900	219390	contribute
219400	219510	to
219520	219680	our
219690	220140	economy
220500	220600	as
220610	220760	so
220770	220970	many
220980	221320	business
221330	221590	leaders
221600	221710	have
221720	222230	proposed
223900	224290	third
225090	225590	take
225650	226130	steps
226140	226260	to
226270	226530	deal
226540	227390	responsibly
227510	227640	with
227650	227710	the
227720	228120	millions
228130	228220	of
228230	229010	undocumented
229020	229620	immigrants
229680	230110	who
230120	230470	already
230480	230790	live
230800	230990	in
231000	231140	our
231150	231530	country
233180	233320	say
233330	233520	more
233530	233710	about
233720	233890	this
233900	234130	third
234140	234360	issue
234370	234740	because
235050	235150	it
235160	235600	generates
235610	235660	the
235670	235870	most
235880	236460	passion
236510	236720	and
236730	237300	controversy
238990	239210	even
239220	239350	as
239360	239520	we
239530	239690	are
239700	239740	a
239750	240110	nation
241030	241160	we're
241170	241400	also
241410	241440	a
241450	241730	nation
241740	241830	of
241840	242290	laws
243390	244010	undocumented
244020	244360	workers
244370	244830	broke
244840	245060	our
245070	245580	immigration
245590	245930	laws
246540	246630	and
246640	246700	i
246710	247030	believe
247040	247140	that
247150	247250	they
247260	247610	must
247620	247730	be
247740	248100	held
248220	248690	accountable
248690	249800	especially
249810	250090	those
250100	250190	who
250200	250370	may
250380	250480	be
250490	251000	dangerous
252210	252400	that's
252410	252610	why
252620	252810	over
252820	252880	the
252890	253200	past
253210	253430	six
253440	253650	years
253800	254700	deportations
254760	255080	of
255080	255600	criminals
256700	257190	percent
258320	258420	and
258430	258590	that's
258600	258780	why
258790	258910	we're
258920	259030	going
259040	259090	to
259100	259320	keep
259330	259820	focusing
259830	260350	enforcement
260360	261180	resources
261230	261350	on
261360	261780	actual
261790	262280	threats
262290	262430	to
262440	262520	our
262530	263020	security
264420	264950	felons
265240	265440	not
265450	266000	families
267050	267630	criminals
267800	268790	children
270270	270530	gang
270540	270980	members
271950	272120	not
272130	272160	a
272170	272510	mom
272520	272690	who's
272700	273010	working
273020	273210	hard
273220	273270	to
273280	273670	provide
273680	273870	for
273880	274440	kids
275620	275770	we'll
275780	276700	prioritize
276980	277160	just
277170	277340	like
277350	277500	law
277990	278390	does
278430	278700	every
278710	279060	day
280840	281120	even
281130	281250	as
281260	281390	we
281400	281790	focus
281800	281940	on
281950	282310	deporting
282320	282880	criminals
283540	283640	the
283650	283950	fact
283960	284150	is
284210	284730	millions
284740	284930	of
285880	286020	in
286030	286210	every
286220	286800	state
287420	287700	every
287710	288240	race
288320	288420	and
288430	289370	nationality
290050	290540	still
290550	290770	live
290780	291080	here
291090	291740	illegally
293110	293210	and
293220	293370	let's
293380	293500	be
293510	293830	honest
294700	295140	tracking
295150	295750	down
295810	296220	rounding
296230	296540	up
296860	297020	and
297030	297560	deporting
297570	297900	millions
297910	297990	of
298000	298570	people
298770	299080	isn't
299090	299800	realistic
300910	301240	anyone
301250	301350	who
301360	301710	suggests
301720	302240	otherwise
302250	302640	isn't
302650	302860	being
302870	303230	straight
303240	303370	with
303380	303490	you
303640	305390	it's
305400	305600	also
305610	305780	not
305790	305910	who
305920	306100	we
306110	306430	are
306440	306550	as
306560	307120	americans
308780	309030	after
309040	309130	all
309140	309460	most
309470	309540	of
309550	309700	these
309710	310120	immigrants
310130	310300	have
310310	310450	been
310460	310600	here
310610	310660	a
310670	310950	long
310960	311390	time
312370	312470	they
312480	312680	work
312690	313120	hard
313630	313880	often
313890	314000	in
314010	314420	tough
314470	314940	low-paying
314950	315480	jobs
316570	316660	they
316670	317030	support
317040	317150	their
317160	317730	families
318510	318620	they
318630	319220	worship
319230	319330	at
319340	319440	our
319450	319960	churches
320960	321170	many
321180	321230	of
321240	321350	their
321360	321760	kids
321770	321860	are
321870	322850	americanborn
323580	324020	lives
324030	324250	here
324340	325120	and
325130	325250	their
325260	325840	hopes
325880	326200	dreams
326210	326320	and
326330	327160	patriotism
327550	327630	are
327640	327870	just
327880	328070	like
328080	328470	ours
329910	330000	as
330010	330100	my
330110	330780	predecessor
330960	331290	president
331300	331540	bush
331550	331740	once
331750	331960	put
331970	332200	it
332980	333140	they
333150	333340	are
333380	333430	a
333520	333900	part
334160	334600	american
334610	335000	life
336820	337000	now
337280	337440	here's
337450	337550	the
337560	337860	thing
338600	338730	we
338740	339180	expect
339190	339480	people
339490	339580	who
339590	339760	live
339770	339820	in
339830	339950	this
339960	340250	country
340260	340320	to
340330	340580	play
340590	340730	by
340740	340820	the
340830	341260	rules
342210	342320	we
342330	342660	expect
342670	342780	that
342790	343000	those
343010	343090	who
343100	343380	cut
343390	343450	the
343460	344040	line
344100	344270	will
344280	344490	not
344500	344650	be
344660	345250	unfairly
345300	345740	rewarded
346740	346870	so
346880	347090	we're
347100	347390	offer
347400	347480	the
347490	347920	following
347930	348120	deal
349330	349500	if
349510	349740	you've
349750	349940	been
349950	350040	in
350050	350490	america
350500	350650	for
350660	350870	more
350880	351040	than
351050	351370	five
351380	351800	years
352710	352910	if
352920	353050	you
353060	353340	have
353350	353760	children
353770	353930	who
353940	354030	are
354040	354390	american
354400	355000	citizens
355050	355320	or
355330	355640	legal
355650	356030	residents
357250	357460	if
357470	357660	you
357670	358210	register
358460	358930	pass
358940	359040	a
359050	359390	criminal
359400	359880	background
359890	360300	check
360300	361090	and
361130	361300	you're
361310	361580	willing
361590	361640	to
361650	361940	pay
361950	362200	your
362210	362440	fair
362450	362680	share
362690	362760	of
362770	363350	taxes
364040	364190	you'll
364190	364320	be
364320	364520	able
364520	364580	to
364670	365150	apply
365160	365290	to
365300	365580	stay
365590	365680	in
365690	365820	this
365830	366220	country
366230	366970	temporarily
367010	367320	without
367330	367690	fear
367700	367830	of
367840	368530	deportation
369750	369820	you
369830	369960	can
369970	370140	come
370150	370260	out
370270	370320	of
370330	370380	the
370390	370820	shadows
371380	371480	and
371490	371630	get
371640	371800	right
371810	371930	with
371940	372000	the
374400	374570	this
374580	374850	deal
374900	375300	is
376150	376230	now
376230	376380	let's
376380	376500	be
376500	376900	clear
377320	377560	about
377570	377700	what
377710	377790	it
377800	378140	isn't
379370	379560	deal
379570	379710	does
379720	379870	not
379880	380230	apply
380240	380310	to
380370	380800	anyone
380800	381010	has
381060	381410	come
381420	381470	to
381480	381630	this
381640	382030	country
382070	382650	recently
383710	383790	it
383800	383930	does
383940	384090	not
384100	384390	apply
384400	384460	to
384470	384860	anyone
384870	385100	who
385110	385350	might
385360	385590	come
385600	385710	to
385720	386190	america
386270	386840	illegally
386850	386950	in
386960	387040	the
387050	387480	future
388680	388790	it
388800	388960	does
388970	389260	not
389270	389590	grant
389600	390370	citizenship
390700	390880	or
390890	390960	the
390970	391170	right
391180	391290	to
391300	391500	stay
391510	391640	here
391650	392310	permanently
392450	392590	or
392600	392860	offer
392870	392950	the
392960	393220	same
393230	393700	benefits
393710	393860	that
393870	394380	citizens
394390	394800	receive
395590	395800	only
395810	396220	congress
396230	396380	can
396390	396520	do
396530	396890	that
398080	398270	all
398280	398370	we're
398380	398780	saying
398790	399230	is
399330	399410	we're
399420	399660	not
399670	399890	going
399900	400130	to
402690	402770	i
402780	402880	know
402890	403070	some
403080	403130	of
403140	403190	the
403200	403580	critics
403590	403650	of
403660	403830	this
403840	404180	action
404190	404430	call
404440	404580	it
404590	405170	amnesty
406400	406840	well
407200	407340	it's
407350	407860	not
408920	409710	amnesty
409760	409910	is
409920	410030	the
410040	410560	immigration
410570	410940	system
410950	411060	we
411070	411500	have
411560	412030	today
412830	413240	millions
413250	413320	of
413330	413650	people
413660	413750	who
413760	414050	live
414060	414350	here
414360	414730	without
414740	414940	paying
414950	415050	their
415060	415560	taxes
415570	415790	or
415800	416080	playing
416090	416220	by
416230	416330	the
416340	416790	rules
417260	417370	while
417380	417980	politicians
417990	418170	use
418180	418290	the
418300	418510	issue
418520	418580	to
418590	418940	scare
418950	419300	people
419310	419460	and
419470	419630	whip
419640	419780	up
419790	420100	votes
420540	422150	that's
422160	422260	the
422270	422560	real
422570	423090	amnesty
423980	424290	leaving
424300	424440	this
424450	424820	broken
424830	425200	system
425210	425290	the
425300	425460	way
425470	425550	it
425560	425860	is
427670	427950	mass
427960	428550	amnesty
428560	428830	would
428840	428970	be
428980	429430	unfair
430410	430720	mass
430730	431730	deportation
431740	431890	would
431900	432030	be
432040	432290	both
432300	433090	impossible
433130	433280	and
433320	434020	contrary
434020	436270	what
436280	436420	i'm
436430	437100	describing
437140	437350	is
437560	438290	accountability
438390	440270	common-sense
440390	440900	middle-ground
440910	441380	approach
442410	442560	if
442570	442650	you
442660	442820	meet
442830	442910	the
442920	443470	criteria
443480	443640	you
443650	443790	can
443800	443960	come
443970	444070	out
444080	444130	of
444140	444200	the
444210	444640	shadows
444650	444820	and
444830	444990	get
445000	445160	right
445170	445290	with
445300	445360	the
445370	445700	law
446980	447110	if
447120	447210	you're
447220	447250	a
447260	447810	criminal
447860	448030	you'll
448040	448180	be
448190	448700	deported
449660	449780	if
449790	449860	you
449870	450170	plan
450180	450290	to
450300	450660	enter
450880	450980	the
450980	451130	u
451130	451270	s
451330	452050	illegally
452490	452880	chances
452890	452980	of
452990	453210	getting
453220	453680	caught
453680	453890	and
453900	454130	sent
454140	454400	back
454410	454690	just
454700	454840	went
454850	455100	up
457560	457630	the
457640	457990	actions
458000	458110	i'm
458120	458550	taking
458560	458670	are
458680	458870	not
458880	459080	only
459090	459780	lawful
459780	460450	they're
460460	460530	the
460540	460790	kinds
460800	460880	of
460890	461320	actions
461420	461750	taken
461760	461930	by
461940	462280	every
462290	462710	single
462720	463260	republican
463270	463750	president
463760	463910	and
463920	464090	every
464100	464410	single
464420	464950	democratic
464960	465450	president
466070	466380	past
466390	466670	half
466680	467120	century
468430	468520	and
468530	468590	to
468600	468810	those
468820	469130	members
469140	469210	of
469220	469630	congress
469640	469750	who
469760	470200	question
470210	470370	my
470380	470830	authority
470840	470920	to
470930	471220	make
471230	471390	our
471400	471920	immigration
472300	472460	work
472470	472880	better
473810	473990	or
474000	474340	question
474350	474420	the
474430	474770	wisdom
474780	474880	of
474890	475080	me
475090	475490	acting
475500	475610	where
475620	476000	congress
476010	476130	has
476140	476640	failed
476800	476930	i
476940	477110	have
477120	477260	one
477270	477570	answer
478540	478820	pass
478830	478900	a
478910	479220	bill
480930	481070	i
481080	481360	want
481370	481430	to
481440	481730	work
481740	481840	with
481850	482070	both
482200	482650	parties
482710	483160	pass
483170	483250	a
483260	483570	more
483580	484180	permanent
484190	484720	legislative
484730	485130	solution
485960	486060	and
486070	486130	the
486140	486330	day
486340	486450	i
486460	486720	sign
486730	486870	that
486880	487090	bill
487100	487350	into
487360	487480	law
489360	489840	take
489880	490070	will
490080	490230	no
490240	490490	longer
490500	490610	be
490620	491160	necessary
492830	493610	meanwhile
493920	494190	don't
494200	494380	let
494390	494440	a
494450	495120	disagreement
495130	495330	over
495340	495410	a
495420	495820	single
495830	496310	issue
496760	496980	be
496990	497050	a
497060	497770	dealbreaker
497780	498010	on
498020	498400	every
498410	498660	issue
500480	500740	our
500750	501220	democracy
501230	501670	works
502530	502670	and
502680	503020	congress
503030	503460	certainly
503470	503760	shouldn't
503770	504050	shut
504060	504240	down
504250	504360	our
504370	504750	government
504760	505220	again
505600	505970	because
505980	506090	we
506100	506540	disagree
506550	506680	on
506690	507050	this
508470	508910	americans
508920	509050	are
509060	509400	tired
509410	509480	of
509490	510010	gridlock
511270	511460	our
511510	511800	country
511810	512080	needs
512090	512270	from
512280	512420	us
512430	512620	right
512630	512950	now
512990	513110	is
513120	513170	a
513180	513470	common
513480	513990	purpose
515260	515320	a
515330	515660	higher
515670	516130	purpose
518640	518880	most
518890	519300	americans
519310	519730	support
519740	519840	the
519850	520140	types
520150	520260	of
520270	520750	reforms
520760	520870	i've
520880	521130	talked
521140	521330	about
521340	521770	tonight
522630	522760	but
522770	522860	i
522870	523490	understand
523500	523710	the
523720	524310	disagreements
524320	524610	held
524620	524730	by
524740	525010	many
525020	525110	of
525120	525270	you
525280	525340	at
525350	525490	home
527100	527470	millions
527480	527580	of
527590	527860	us
528440	528770	myself
528780	529150	included
529760	529890	go
529900	530090	back
530100	530690	generations
530700	530780	in
530790	530910	this
530920	531220	country
531890	532010	with
532020	532600	ancestors
532610	532700	who
532710	532950	put
532960	533080	in
533090	533150	the
533160	533920	painstaking
533930	534300	work
534800	535020	become
535020	535630	citizens
536550	536640	we
536650	536800	don't
536810	536980	like
536990	537050	the
537060	537380	notion
537390	537670	that
537670	537960	anyone
537970	538170	might
538180	538310	get
538320	538360	a
538370	538600	free
538610	539020	pass
539030	539120	to
539130	539510	american
539520	540070	citizenship
541450	541530	i
541540	541660	know
541670	541950	some
541960	542300	worry
542360	542900	immigration
542910	543010	will
543020	543380	change
543390	543460	the
543470	543710	very
543720	544140	fabric
544150	544250	of
544260	544380	who
544390	544540	we
544550	544820	are
545620	545820	take
545830	545950	our
545960	546500	jobs
547140	547240	or
547250	547560	stick
547570	547700	it
547710	547800	to
547810	548280	middle-class
548290	548710	families
548720	548780	at
548790	548860	a
548870	549150	time
549160	549280	when
549290	549370	they
549600	549840	feel
549850	549990	like
550000	550150	they've
550160	550450	gotten
550460	550550	the
550560	550750	raw
550760	551080	deal
551200	552280	for
552290	552450	over
552460	552500	a
552510	553020	decade
553900	554010	i
554010	554260	hear
554260	554470	these
554470	554980	concerns
556840	556940	but
556950	557180	that's
557190	557370	not
557380	557630	what
557640	557780	these
557790	558070	steps
558080	558240	would
558250	558430	do
559990	560100	our
560110	560770	history
561170	561340	and
561350	561420	the
561430	562160	facts
562160	562450	show
562460	562650	that
562660	563130	immigrants
563140	563280	are
563290	563330	a
563340	563620	net
563630	563920	plus
563930	564050	for
564060	564150	our
564160	564720	economy
564870	565260	and
565270	565440	our
565450	566100	society
567030	567150	i
567160	567410	believe
567420	567550	it's
567560	567970	important
567980	568070	that
568130	568350	all
568360	568430	of
568440	568570	us
568580	568790	have
568800	568960	this
568970	569330	debate
569340	569620	without
569630	570020	impugning
570030	570170	each
570180	570410	other's
570420	570860	character
572680	572960	because
572970	573110	for
573120	573290	all
573300	573380	the
573390	573700	back
573710	573820	and
573830	574090	forth
574100	574190	of
574200	574940	washington
575960	576070	we
576080	576290	have
576300	576420	to
576430	576790	remember
576800	576970	that
576980	577190	this
577200	577610	debate
577620	577750	is
577760	578030	about
578040	578410	something
578420	578720	bigger
578720	580670	it's
580680	580860	about
580870	580980	who
580990	581120	we
581340	581390	a
581400	581820	country
582820	582940	and
582950	583010	who
583020	583130	we
583140	583440	want
583450	583690	be
583700	583860	for
583870	584160	future
584170	584880	generations
586900	587010	are
587020	587130	we
587140	587190	a
587200	587610	nation
587620	587750	that
587760	588260	tolerates
588270	588340	the
588350	588940	hypocrisy
588950	589010	of
589020	589060	a
589070	589440	system
590050	590480	workers
590490	590570	who
590580	590840	pick
590850	590990	our
591000	591600	fruit
591780	591910	and
591920	592080	make
592090	592210	our
592220	592750	beds
593350	593760	never
593770	593940	have
593950	594000	a
594010	594610	chance
594660	594760	to
594770	594890	get
594900	595100	right
595110	595220	with
595230	595290	the
595300	595760	law
597060	597290	or
597300	597460	are
597470	597580	we
597590	597640	a
597650	598040	nation
598050	598140	that
598150	598340	gives
598350	598500	them
598510	598560	a
598570	598900	chance
598910	598990	to
599000	599170	make
599180	599660	amends
600050	600210	take
600210	601020	responsibility
601680	601820	and
601830	601980	give
601990	602100	their
602110	602400	kids
602410	602440	a
602450	602650	better
602660	602960	future
605310	605410	are
605420	605520	we
605530	605580	a
605590	605930	nation
605940	606020	that
606030	606400	accepts
606410	606500	the
606510	607010	cruelty
607020	607160	of
607170	607450	ripping
607460	607890	children
607900	608110	from
608120	608220	their
608230	608620	parents'
608630	609100	arms
610110	610340	or
610350	610490	are
610500	610610	we
610620	610660	a
610670	611050	nation
611060	611180	that
611190	611570	values
611580	612180	families
612890	613110	and
613120	613560	works
613620	614020	together
614030	614090	to
614100	614420	keep
614430	614730	them
614810	615270	together
617270	617350	are
617360	617460	we
617470	617520	a
617530	617920	nation
617930	618070	that
618120	618640	educates
618650	618740	the
618750	619020	world's
619030	619370	best
619380	619490	and
619500	619890	brightest
619900	619970	in
619980	620080	our
620090	620750	universities
621090	621310	only
621320	621400	to
621770	622060	home
622070	622180	to
622190	622450	create
622460	623000	businesses
623010	623150	in
623160	623520	countries
623530	623640	that
623650	623960	compete
623970	624320	against
624330	624580	us
625170	625400	or
625410	625570	are
625580	625710	we
625720	625770	a
625780	626140	nation
626150	626230	that
626240	626770	encourages
626780	627030	them
627100	627230	to
627240	627860	stay
627860	628300	and
628310	628550	create
628560	628930	jobs
628940	629240	here
629920	630130	create
630140	630650	businesses
630660	630980	here
631300	631930	industries
631930	632260	right
632260	632490	here
632490	632550	in
632550	632980	america
635160	635420	that's
635430	635620	what
635630	635800	this
635810	636170	debate
636180	636280	is
636290	636440	all
636450	636940	about
636940	638840	we
638850	639040	need
639050	639270	more
639280	639400	than
639410	639900	politics
639910	640020	as
640030	640360	usual
640550	640780	comes
640790	640870	to
640880	641380	immigration
642750	642840	we
642850	643070	need
643080	643670	reasoned
644250	644970	thoughtful
645580	646120	compassionate
646260	646770	debate
647510	648300	focuses
648310	648420	on
648430	648590	our
648600	649090	hopes
650120	650270	not
650280	650390	our
650400	650920	fears
653940	654040	i
654050	654190	know
654200	654270	the
654280	654780	politics
654790	654840	of
654850	655000	this
655010	655240	issue
655250	655320	are
655330	655690	tough
657470	657570	but
657580	657690	let
657700	657790	me
657800	658020	tell
658030	658150	you
658160	658740	why
658980	659080	i
659080	659210	have
659210	659380	come
659500	659630	to
659640	659860	feel
659870	660040	so
660050	660500	strongly
660510	660750	about
660760	660820	it
662840	662950	over
662950	663010	the
663010	663340	past
663820	664140	seen
664150	664240	the
664250	664940	determination
664950	665050	of
665060	665490	immigrant
665500	665950	fathers
665960	666070	who
666080	666440	worked
666940	667270	two
667280	667450	or
667460	667770	three
667780	668270	jobs
668280	668650	without
668660	669010	taking
669020	669130	a
669140	669600	dime
669610	669780	from
669790	669850	the
669860	670210	government
670900	671060	and
671070	671210	at
671220	671670	risk
672360	672540	any
672550	672930	moment
673070	673250	of
673260	673550	losing
673560	673640	it
673650	673940	all
674030	674950	to
674960	675230	build
675240	675280	a
675290	675510	better
675520	675770	life
675780	675890	for
675900	676020	their
676030	676460	kids
678480	678590	i've
678600	678730	seen
678740	678830	the
678840	679380	heartbreak
679390	679480	and
679490	679990	anxiety
680000	680070	of
680080	680440	children
680450	680600	whose
680610	680940	mothers
680950	681110	might
681120	681230	be
681240	681530	taken
681540	681780	away
681790	681990	from
682000	682110	them
682250	682780	because
682790	682880	they
682890	683060	didn't
683070	683190	have
